Tên nhà hàng,Tên món,Giá,Hình ảnh món ăn
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Bún Riêu Đậu Giò,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Bún Riêu đầy đủ,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Bún Riêu đậu bò,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Bún Riêu Đậu,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Bún Riêu Ốc,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Lẩu Nướng 23 Zô - Phở Tứ Hải, Cơm Văn Phòng & Cơm Gà - Triều Khúc",Quẩy,7.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Cơm Chay Theo Ngày,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr35qos9puop11@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Nem chay 7k/ cái,7.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxzso8zek787d@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,"Bún vị bún riêu chay, bún ốc chay, phở chay, bún vị bò kho  chay theo…",45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5woq7rp5twdf@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,"Phở cuốn, nem cuốn, cơm cuộn theo ngày 7k/ cái",7.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr37okrhvz4p56@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Bún nem   Chay,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy2fjkphlmsfd@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Chè theo ngày,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxzsqe49olgfd@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,"Miến trộn, phở xào, phở trộn, mỳ xào theo ngày",45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr0dtp31540pa5@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Salad theo ngày,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr37ol995zmh10@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,Bánh chuối,85.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxzsor0o62s0d@resize_ss120x120!@crop_w120_h120_cT
D've Buffet Chay,"Soup, cháo theo ngày",30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr72neleo1p572@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Thái hải Sản ( Vừa ),349.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxshcvjbidg5d@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Thái Hải Sản ( Nhỏ ),289.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxmb1p501j841@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Bò Sườn Sụn ( Nhỏ ),249.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxqq8fwr2dge6@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Bò Sườn Sụn ( Vừa ),349.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr32s3jv1lztc2@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Thái Hải Sản ( Lớn ),499.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxstc4s86u173@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Lẩu Bò Sườn Sụn ( Lớn ),499.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5szlr8syahb2@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Khoai Lang Kén,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr33ev4vol959f@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Salad,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5t61uja7q134@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Phồng Tôm,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5t61ept57dcd@resize_ss120x120!@crop_w120_h120_cT
Buffet Lẩu Taca - Nguyễn Hữu Thọ,Gà Chiên Popcorn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr32s7wmo789aa@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Four cheeses,170.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz8qop17d7kxda@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Grille6's Chef,161.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lzq00jzzsmrx6d@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Meat Love's Feast,170.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lzq058pewx1pe8@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Beef Bell Corn,143.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz8qcsh2ierx2a@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Mortadella,152.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz8qnkxa27nx08@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Creamy Chicken Bliss,134.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz8q2yhej89t7e@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Hawaiian,143.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz8phq4f306976@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Smoke Salmone,179.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lzpzznwwqysh7d@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Jambon & Sausages,179.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
"Grille6 - Salad, Steak & Pasta - Hào Nam",Pizza Seafood Lover's Feast,197.100đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lzq06r0pflb5c7@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Pizza Hải Sản Xốt Xoài/ Seafood Mango Creamy Pizza,235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3clkxfoi702@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Pizza Hải Sản Bốn Mùa/ Four Seasons Pizza,325.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3yjr59ayyhtfa@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Giảng Võ,Pizza Siêu Topping Hải Sản Xốt Xoài/  Super Topping Seafood Mango…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykq2405eid7d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Pizza Siêu Topping Hải Sản Xốt Xoài/  Super Topping Seafood Mango…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykq2405eid7d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Pizza Siêu Topping Hải Sản Bốn Mùa/ Super Topping Seafood Four…,355.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykm3bynrg5ea@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Hàng Gai,Pizza Hải Sản Xốt Kim Quất/ Seafood Citrus Cocktail Pizza,235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3d568rhfr55@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Pizza Siêu Topping Hải Sản Bốn Mùa/ Super Topping Seafood Four…,395.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3jtx4gkfk1d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Pizza Siêu Topping Hải Sản Bốn Mùa/ Super Topping Seafood Four…,355.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykm3bynrg5ea@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân Diệu,Pizza Hải Sản Bốn Mùa/ Four Seasons Pizza,325.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3yjr59ayyhtfa@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Pizza Siêu Topping Hải Sản Xốt Kim Quất/ Super Topping Seafood…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykojsz6w881a@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Pizza Siêu Topping Hải Sản Bốn Mùa/ Super Topping Seafood Four…,355.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykm3bynrg5ea@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Pizza Hải Sản Bốn Mùa/ Seafood Four Season Pizza,345.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e33c6xb3t331@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Nguyễn Khánh Toàn,Pizza Siêu Topping Hải Sản Xốt Xoài/  Super Topping Seafood Mango…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykq2405eid7d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,"Pizza Siêu Topping Hải Sản Xốt Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3t60imkj456@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,Pizza Hải Sản Bốn Mùa/ Four Seasons Pizza,325.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3yjr59ayyhtfa@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - Xuân La,Pizza Siêu Topping Hải Sản Xốt Kim Quất/ Super Topping Seafood…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykojsz6w881a@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,"Pizza Siêu Topping Hải Sản Xốt Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3t60imkj456@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Pizza Siêu Topping Hải Sản Bốn Mùa/ Super Topping Seafood Four…,395.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3jtx4gkfk1d@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Pizza Hải Sản Bốn Mùa/ Four Seasons Pizza,325.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3yjr59ayyhtfa@resize_ss120x120!@crop_w120_h120_cT
Domino's Pizza - KĐT Văn Phú,Pizza Siêu Topping Hải Sản Xốt Xoài/  Super Topping Seafood Mango…,265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykq2405eid7d@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,Best Friends Combo,129.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge3pv4k5gg12@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,Happy Deal Combo,99.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4ge2dzimggfc4@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,Big Party Combo,409.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gdwk4fqe1s04@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"Pizza Hải Sản Xốt Pesto ""Chanh Sả""/ Seafood Lime Pesto Pizza",235.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykl8nxjcn01d@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"Pizza Siêu Topping Hải Sản Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3ykt9foygfc8d@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"Pizza Siêu Topping Hải Sản Xốt Pesto ""Chanh Sả""/ Super Topping…",265.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4e3t60imkj456@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"MUA 1 PIZZA HẢI SẢN CỠ 9"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 SEAFOOD…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4geq4lm005rdc@resize_ss120x120!@crop_w120_h120_cT
Domino’s Pizza - Thái Thịnh,"MUA 1 PIZZA HẢI SẢN CỠ 12"", TẶNG 1 PIZZA  CỠ 7""/ BUY 1 PIZZA…",1.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4gedw0mqknb9c@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S9-Gỏi Cá Hồi 6pcs,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lrcij5ngtp5la4@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S8- Gỏi Bụng Cá Hồi 6pcs,130.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxacgkte3d3b@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S11-Gỏi Cá Trích Ép Trứng 6pcs,130.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvx2p5tokux6e@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S17-Lá Rong Biển Khô,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvwwyszns1w15@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S18-Gỏi Hàu Việt 5pcs,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvwwqbs3tms00@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S13-Gỏi Cá Ngừ 6pcs,125.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S10-Gỏi Bạch Tuộc 6pcs,127.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvx95yd0og4e4@resize_ss120x120!@crop_w120_h120_cT
Sio Sushi - Lê Đại Hành,S14-Gỏi Sò Đỏ 6pcs,153.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxcldoef8982@resize_ss120x120!@crop_w120_h120_cT
